Feature ID	Kingdom	Phylum	Class	Order	Family	Genus	Specie
39bda4140561f14bbecb123607c8ba3b	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae	g__Arthrobotrys	s__Arthrobotrys_elegans
99a6886c120e0a8a8a2a49ddd1fb16e0	k__Fungi	p__Basidiomycota	c__Geminibasidiomycetes	o__Geminibasidiales	f__Geminibasidiaceae	g__Geminibasidium	s__unidentified
3799858e349dbb03adf6286eb080c81e	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__NA	f__NA	g__NA	s__NA
4cbb1eed83ca8411eb640c9b01a42ce9	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
5d3c7e618fd6e4aada9b14ac94729f40	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
666030ad38d4fe47e43fc580a49e5c24	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
e97960be9479d227b7f2f657556daab0	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
7275574e1044ec781af2e9c0a8ae6a58	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__unidentified	g__unidentified	s__unidentified
7f914ae6c1a22c5bb5578b18c7c20810	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium	s__Fusarium_solani
53bdd29d6ee9729b482cd52feb3678b3	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Chaetosphaeronema	s__unidentified
b420888098bd72fec8abbd91f85e4634	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Halosphaeriaceae	g__Cirrenalia	s__Cirrenalia_iberica
3e4c0e8efebb2cd20e82abcef39c99d8	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
66d30c43a91096b0baaa0463e673e12d	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
6d67dd97f57ae6d3d418fbff30318352	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
f45d84a5ddd44793ca0c82790e47ef00	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Cladophialophora	s__unidentified
ad7cbbbdcc49b5d409613d862cc09061	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	s__NA
26dfdc73fce08ba7b021d0c1b8c54ac6	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
57f8af190b2cf8270b22d485ffde8019	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	g__Scedosporium	s__NA
aaeee357848787a900646009b854f549	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
f8b021c4884710e2828508160db49396	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
fc3ac73d3968087ea1e017dacca9f0b3	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
f5ff4533ee646aa7dc14ad4d687df5c7	k__Fungi	p__Basidiomycota	c__Geminibasidiomycetes	o__Geminibasidiales	f__Geminibasidiaceae	g__Geminibasidium	s__unidentified
baade9e2b335dade406624db29b715e2	k__Fungi	p__Basidiomycota	c__NA	o__NA	f__NA	g__NA	s__NA
0640ee24adce70d202593cdc264ca277	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
f9d4f1bc9577decaf11f99e42bc60aef	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
96933c618631ef10ca4595423a62b9e1	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
13925848fe9207280ea5790ec22b9f56	k__Fungi	p__Basidiomycota	c__Wallemiomycetes	o__Wallemiales	f__Wallemiaceae	g__Wallemia	s__Wallemia_ichthyophaga
45b3c642dd3b8a3ead03d9c52a755900	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinellus	s__Coprinellus_micaceus
45093c5bb983e00866a5cfaae7b16010	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Lycoperdaceae	g__Calvatia	s__Calvatia_cyathiformis
fe6c2822ac290cafe42918ad799135cc	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__unidentified	g__unidentified	s__unidentified
69980628f4906d8f93d451138e1deb67	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
0cd2bae6f5ed9a6af6675ee188805aad	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
c47487a7c5656279134ab0988ec45c4b	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
6ebcb5c4f49ed1b9a2a4252cd7f1393b	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
8308773a9d84af6c3a43f58c632e4ca1	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Rhizopogonaceae	g__Rhizopogon	s__Rhizopogon_roseolus
e7aad6b62d1394ae1efb3fc8996e44a9	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Sebacinaceae	g__Sebacina	s__unidentified
af7ab87d762ac9049da325ca681b3038	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Thelephorales	f__Thelephoraceae	g__NA	s__NA
b0f19f6c81dd2d8770019238b0ccaa02	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__Penicillium_nodositatum
c02dfb560559875c09fb322c96c9ffe4	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
6fccb9204f2e759a35d887efb102064b	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
87891a22610beaa00070e8e710aac08e	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Holtermanniales	f__Holtermanniales_fam_Incertae_sedis	g__Holtermanniella	s__Holtermanniella_takashimae
1ebc99fb28b2164adf756a54da2d0e77	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
c345ba491d8c1a9f47746a9f0692f548	k__Fungi	p__Rozellomycota	c__NA	o__NA	f__NA	g__NA	s__NA
24dcc3bf3080ac0e0cdbd8770399d2f9	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__Acremonium_spinosum
88042d81e34445816b49175e252a9e4b	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__NA	g__NA	s__NA
237b57041751fe5bec128ed4c33205a3	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__NA	g__NA	s__NA
132de2aad732c6505854b4b5e38e67fd	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
e2a2a02c52ceae67dc6fbe249101dc7f	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
5440cafc929ed57b517332182b77cbfa	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__NA	g__NA	s__NA
bb80efa914da5bf53acb419506f9658d	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
6daee608b4021d6291ac5bf6a836cbb4	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
177b983b44e6d9ae733076d7a1677d8e	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
5ea3fcfde94fc64265f777a518b06779	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
684093692b1263e4ef63b5eb77475996	k__Fungi	p__Chytridiomycota	c__NA	o__NA	f__NA	g__NA	s__NA
9d04b8ff9fd71eb09fb243b008f4391c	k__Fungi	p__Basidiomycota	c__Wallemiomycetes	o__Wallemiales	f__Wallemiaceae	g__Wallemia	s__Wallemia_ichthyophaga
4c9189ab65e71ff1a9187e5ee804398c	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
31ec359bac3b52ac15a8f382e8e896d6	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
683753612f7431aed77bbac2a167786d	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__unidentified	s__unidentified
6c1d9bdb081c7c0ca453321a0e526c40	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_horticola
d1bbfdbc7c228d9ad096928baee97694	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Sclerodermataceae	g__Scleroderma	s__Scleroderma_bovista
53d215386c07daa02bdf6a062ebe2695	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__NA	s__NA
161f053c88cfd52d86cd81819b42c75c	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
a9b842b7f35b4e033de5490b2d73c23c	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
aae6427a9c3874646fba24263cc46f4e	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
bbeb5d15bba4b8a7a28d0ef0e8bb4bee	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
bb34a8cbf8403892b1d95b4ff7c15118	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
aac641473307064d71c3eead62164d5f	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
92e7b034c433e26110f9f2f009a664b8	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__unidentified	f__unidentified	g__unidentified	s__unidentified
3a289eda80aca7cfc4547466331cd039	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__NA	f__NA	g__NA	s__NA
53af836dac3b248e4c25f542b2b167d5	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
84d17bc06bdb58efead8a9dcca8be4e9	k__Fungi	p__Rozellomycota	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
db63c73533e84c3979f91c541db0d820	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
5088c1bcaf5c16e073e3879ad1c85fe7	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
eb19c6f132df33a19e1b8862f0178bd4	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
0346c71a64e4a09b83d6cab3b3596fd0	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__unidentified	g__unidentified	s__unidentified
ed1556e91ee72fa0541a942079a1a342	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Agaricaceae	g__Agaricus	s__Agaricus_bisporus
ae08ac71e3fbe308d37e3b5f4947d18a	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
f9e21409c7f8f862eea1c5a4951b5cf4	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
246f777346071bdcd2358f3ea09d8cf1	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__unidentified	f__unidentified	g__unidentified	s__unidentified
d3fea5da7a37624b3385781904bdaa81	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
da682282b5661846542c107e93cc6e2f	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
331bb2408db743eac7254283c7fc50e1	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
d5e6c32122458b65a5c3e0fd3cf7ae10	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
da32583c8f275b095b9300fab6921e7a	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
8c95f74405f1dba7245fdeae6385586c	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__NA	g__NA	s__NA
94b4f13da03eb49c69a506aca0ab180b	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
23d2ac2e267bb85b353f058d08112f7e	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
10c0de2cb08b6646ae24f8e993d414eb	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
2e20c93eba2751f20a0b971696b2670b	k__Fungi	p__Basidiomycota	c__NA	o__NA	f__NA	g__NA	s__NA
680ad951ed87ebcee5389f31fd6725b9	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
594190f956684ff5d9b56cac9b169885	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	f__unidentified	g__unidentified	s__unidentified
ee5e35c22c9e1db7eb79a9766f2f58ee	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	g__Acrostalagmus	s__Acrostalagmus_luteoalbus
cae653ceb06e59f7fd022452948d88ea	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Stachybotryaceae	g__Paramyrothecium	s__NA
0e2d8eb9d11823efaf0e8d1b95368937	k__Fungi	p__Chytridiomycota	c__Rhizophlyctidomycetes	o__Rhizophlyctidales	f__Rhizophlyctidaceae	g__Rhizophlyctis	s__unidentified
a0cc7cf023201a2aff002450d67a21a3	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
79fc396eaa197987db8a03aa2f703b27	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
68414e43fbda86b1c6d8d9d4e42ad211	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
0c2cea5ec288891bce35e975c8e6421b	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
09c3cca6a17f789223cc2be01a62bdde	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Trichosporonales	f__Trichosporonaceae	g__Apiotrichum	s__Apiotrichum_gamsii
6aea942f4c6041186435b7070eca4e0d	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Coniophoraceae	g__Coniophora	s__Coniophora_marmorata
0dc6c153f4ae7c4778387a80c38175f1	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
db2dd57d439705ef1993c254e122aa72	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Mucoraceae	g__Actinomucor	s__Actinomucor_elegans
53ae920723747dd45be85016194dacf2	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Trimorphomycetaceae	g__Saitozyma	s__Saitozyma_flava
a6c35c9390a9056ae0744eb201b7cf08	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Meruliaceae	g__Hyphodermella	s__Hyphodermella_rosae
e8066bda8a96221fe25c081a45005320	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
38e23f3fabb66140c1dc5ea5f0127dc9	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinellus	s__NA
6971cd54c8dbbd6972798d924b4766c9	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
9afc7e30fb3470e0cc9a5f865682b6f0	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pyronemataceae	g__Trichophaeopsis	s__unidentified
9cef1ae4088f1e8fd9b0968b4e8248e9	k__Fungi	p__Chytridiomycota	c__NA	o__NA	f__NA	g__NA	s__NA
8edacbf9c77801bc0c3f6603ee29b470	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
05e1dbdf6ca9c3bea2ae0fa3706a9cbb	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Russulaceae	g__Cystangium	s__Cystangium_nothofagi
9c198280f1756791677baf9d2a330217	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	g__naganishia	s__NA
c4bf51a0e35c1853bd7b2d2f63c4e991	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
9e97a847ed574e47201ab3f15d2f9ca7	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cystobasidiales	f__Cystobasidiaceae	g__Cystobasidium	s__Cystobasidium_slooffiae
3f4a1eac57e005afe4bce89824cff5b3	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
ffd5d1c954104d87d205ba43dcc795ba	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	g__Scedosporium	s__NA
9c71886e2a43b2b8794caf9a427462fd	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
71aca71f59ee513c27d3c197f56ef6b6	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Inocybaceae	g__Inocybe	s__Inocybe_pseudorubens
61d66c1411e808a832e8e5a9e74a69f6	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__unidentified	s__unidentified
aabf57764199fa1b291a569d1f5902ee	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
1a7da78fa1339cf0d415d9c3d13b62e6	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
e7129339021f9f0b12857633f8f72fb2	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
6083f0ca063ab858fae012f5c33b67dc	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Ascobolaceae	g__Ascobolus	s__unidentified
257ebe6260eadb1f40ba08dd85928a7e	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__unidentified	g__unidentified	s__unidentified
0ee9ea2eba1ea256900c1e54d8ce52e4	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
331736b57868fe47a7634baaa672219a	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
d672d74cec2b8696cef86a8b25150e95	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
f6c8d1c1caad736b22f85747906ac379	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Mucoraceae	g__Mucor	s__Mucor_racemosus
e15356690e6bcba3dfd9f941370b8d7d	k__Fungi	p__Chytridiomycota	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
197d4b9fe4dacec89303bfd919c7c107	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
8aa2c4ac5824846c7f253263caa4585f	k__Fungi	p__Chytridiomycota	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
67475b7ca14d9516b486a1fe79abc492	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
d73db471f3f2710b7c9ce64df72f8e50	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Sebacinaceae	g__Sebacina	s__unidentified
25d7b74b875ca57ef4cc9738ec6ffc05	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
a6f3d3d49135c1a741bcd73e2f43a419	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
3bf0aeb0f2651fdb8b05bc8e73143bcf	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
5a435ef717ff1882373d10e6e2e540fd	k__Fungi	p__Olpidiomycota	c__Olpidiomycetes	o__Olpidiales	f__Olpidiaceae	g__Olpidium	s__Olpidium_brassicae
d7290e3d436db364111663ef7fa20ded	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__NA	g__NA	s__NA
c20c83fb951951828957789c032a818d	k__Fungi	p__Rozellomycota	c__Rozellomycotina_cls_Incertae_sedis	o__GS10	f__unidentified	g__unidentified	s__unidentified
3aac18f6b7d93eb3633d5f827835d8b3	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
2ad06548347e6a066f11f3b1860de10b	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Gymnoascaceae	g__Gymnoascus	s__Gymnoascus_reessii
9924e0d72da6a61bf3a531dfe87dcf2a	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
836c8fb99bbc1262541cc53c7070a891	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	g__naganishia	s__naganishia_albida
2251f420f1c867bd416deeebe14c6f02	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
dece2a918acd45ed3650d1f82227dfdd	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Melanoleuca	s__NA
53491726c65371681c8d2a640c1d4b11	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
ca513f231b6d178deef0a35aef72d8ff	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
00a2b251b21298c5b0d0ae26bd28b0ee	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
b92ce6dcdafe22f528d03bbb20d781c1	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__NA
d4051cd03e07ec6d30fea9fcf9aacf5d	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
8af4a81d10d9dd066dd989a9cb2289f1	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Physalacriaceae	g__Armillaria	s__Armillaria_novae-zelandiae
5fc50f4b2374983f6633f8f05cca3c19	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
ea3651584e90e78fc0c93c57ad7fd412	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Geastrales	f__Geastraceae	g__Geastrum	s__unidentified
3346cdf1aefdf381b713475975bec326	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__NA	g__NA	s__NA
8a80c7f54325538f0bf0c5777277195d	k__Fungi	p__Basidiomycota	c__NA	o__NA	f__NA	g__NA	s__NA
f0dd2da9208a0f46adda7e231813470e	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
3608e862e0ce52be5edc02f3a2107a93	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
98a646d877fe60d36594b79902544e05	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
eb50b0ec0a6441dd743b6361d37b3048	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
f2edc4b0c4558aed908921a317578401	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__Aspergillus_xerophilus
6a99cb18940af9abb7d26211c5020dc6	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
ecbd643832464e7a1501e3a241bcefb7	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
c762808024b382eeb00ab24237aa0b8b	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
ed0ba67b87b52d16de34cffc859f9399	k__Fungi	p__Basidiomycota	c__NA	o__NA	f__NA	g__NA	s__NA
b3d36273805c1be68921c573b7e08cb6	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
61f7c9460f8c0e479c2cded76a43460d	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
b31012f4e8ac05e8c97b2600163a3fa3	k__Fungi	p__NA	c__NA	o__NA	f__NA	g__NA	s__NA
dd0c13804b24ae7a3a9e3481ac20f464	k__Fungi	p__Ascomycota	c__NA	o__NA	f__NA	g__NA	s__NA
8bcbb451d089c60086936d77da4a7656	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__NA	f__NA	g__NA	s__NA
2e22f489d38f113becf0380ab0ae6c1c	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified	s__unidentified
